"","newspaper","year","quarter","clim_article_count","avoid","science_impacts","energy_combined","ir","irenv","kremlin","putin","center","right","energy","business","government","politics","inflation","cc_disasters","t","t_2","groups","yq"
"866","Literaturnaia gazeta",2001,2,3,1,0.0992156955762766,0.105348052384215,0.0152730654572224,0.0253145897440845,1,1,1,0,0,0,0,0,0.96745038792419,0.25,1,1,"Literaturnaia gazeta",2001 Q2
"867","Literaturnaia gazeta",2001,3,1,1,0.0723180249333382,0.0938118944468442,0.0005074909495307,0.0002588589268271,1,1,1,0,0,0,0,0,0.846699847725394,0.25,1,1,"Literaturnaia gazeta",2001 Q3
"868","Literaturnaia gazeta",2001,4,5,1,0.284025919972919,0.0131813446614615,0.0085567306064149,0.0233313540466042,1,1,1,0,0,0,0,0,0.769856421644534,0.25,1,1,"Literaturnaia gazeta",2001 Q4
"869","Literaturnaia gazeta",2002,1,3,1,0.068274612975074,0.0042714468936538,0.0018182891262768,0.0002694703252928,1,1,1,0,0,0,0,0,0.739804592589926,0.25,2,4,"Literaturnaia gazeta",2002 Q1
"870","Literaturnaia gazeta",2002,2,5,1,0.244562992127612,0.0084796672172161,0.0083711159568338,0.008111076478599,1,1,1,0,0,0,0,0,0.66188598828305,0,2,4,"Literaturnaia gazeta",2002 Q2
"871","Literaturnaia gazeta",2002,3,8,1,0.362730180822837,0.005685966533747,0.0260863187008909,0.000702261861079,1,1,1,0,0,0,0,0,0.642242840676197,0,2,4,"Literaturnaia gazeta",2002 Q3
"872","Literaturnaia gazeta",2002,4,4,1,0.384848505957052,0.0101851239078315,0.0052081799622101,0.0074060730967176,1,1,1,0,0,0,0,0,0.643574035400923,0.5,2,4,"Literaturnaia gazeta",2002 Q4
"873","Literaturnaia gazeta",2003,1,2,1,0.539083451032639,0.0335164473508484,0.0318372674300917,0.0002694305730984,1,1,1,0,0,0,0,0,0.630333463140187,0,3,9,"Literaturnaia gazeta",2003 Q1
"874","Literaturnaia gazeta",2003,2,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.610776261489993,0,3,9,"Literaturnaia gazeta",2003 Q2
"875","Literaturnaia gazeta",2003,3,6,1,0.0969095728942193,0.0645344243612272,0.0321454252607509,0.0002568244963186,1,1,1,0,0,0,0,0,0.592493336712433,0.25,3,9,"Literaturnaia gazeta",2003 Q3
"876","Literaturnaia gazeta",2003,4,4,1,0.44001127606316,0.00616068105046,0.0005343963648556,0.0376446576337912,1,1,1,0,0,0,0,0,0.559013345426328,0,3,9,"Literaturnaia gazeta",2003 Q4
"877","Literaturnaia gazeta",2004,1,2,1,0.0043042985489592,0.0065155575066456,0.0311928382961924,0.0369578075260506,1,1,1,0,0,0,0,0,0.495309291665186,0,4,16,"Literaturnaia gazeta",2004 Q1
"878","Literaturnaia gazeta",2004,2,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.477891290568014,0.25,4,16,"Literaturnaia gazeta",2004 Q2
"879","Literaturnaia gazeta",2004,3,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.507187933561066,0.5,4,16,"Literaturnaia gazeta",2004 Q3
"880","Literaturnaia gazeta",2004,4,1,1,0.107416618673597,0.0004138705844525,0.0086739453108748,0.634365022182465,1,1,1,0,0,0,0,0,0.529112007172651,0,4,16,"Literaturnaia gazeta",2004 Q4
"881","Literaturnaia gazeta",2005,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.577889240386982,0.5,5,25,"Literaturnaia gazeta",2005 Q1
"882","Literaturnaia gazeta",2005,2,1,1,0.161419756710529,0.002750926061708,0.0004796357534361,0.0193361639976501,1,1,1,0,0,0,0,0,0.600440662564324,0,5,25,"Literaturnaia gazeta",2005 Q2
"883","Literaturnaia gazeta",2005,3,1,1,0.0803883317857981,0.0668729958124459,0.0817688928727875,0.0396580137312412,1,1,1,0,0,0,0,0,0.56397920034994,0,5,25,"Literaturnaia gazeta",2005 Q3
"884","Literaturnaia gazeta",2005,4,1,1,0.557190384715796,0.0025728662367329,0.0361601372133009,0.0002288151154062,1,1,1,0,0,0,0,0,0.516752295590889,0,5,25,"Literaturnaia gazeta",2005 Q4
"885","Literaturnaia gazeta",2006,1,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.501506621236659,0.25,6,36,"Literaturnaia gazeta",2006 Q1
"886","Literaturnaia gazeta",2006,2,2,1,0.497994709279737,0.0038283336998575,0.0005775442377853,0.0002945914238808,1,1,1,0,0,0,0,0,0.452982615546285,0,6,36,"Literaturnaia gazeta",2006 Q2
"887","Literaturnaia gazeta",2006,3,1,1,0.0063314270228147,0.0003662347080536,0.0004819359164685,0.0817738771438599,1,1,1,0,0,0,0,0,0.452584919130148,0,6,36,"Literaturnaia gazeta",2006 Q3
"888","Literaturnaia gazeta",2006,4,4,1,0.0514422879932682,0.0836240101634757,0.0836708932365582,0.0081498307736183,1,1,1,0,0,0,0,0,0.440804676816964,0,6,36,"Literaturnaia gazeta",2006 Q4
"889","Literaturnaia gazeta",2007,1,4,1,0.0345734083093703,0.0172166501961328,0.0679717605235055,0.0008779837407928,1,1,1,0,0,0,0,0,0.39465240387255,0.25,7,49,"Literaturnaia gazeta",2007 Q1
"890","Literaturnaia gazeta",2007,2,2,1,0.0600941050215624,0.000506744683662,0.0028383529315761,0.0003401369685889,1,1,1,0,0,0,0,0,0.402187883530274,0,7,49,"Literaturnaia gazeta",2007 Q2
"891","Literaturnaia gazeta",2007,3,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.43468678179987,0,7,49,"Literaturnaia gazeta",2007 Q3
"892","Literaturnaia gazeta",2007,4,4,1,0.0411567779083271,0.0004285561644793,0.0190780832490418,0.0349340417742496,1,1,1,0,0,0,0,0,0.519998889874213,0,7,49,"Literaturnaia gazeta",2007 Q4
"893","Literaturnaia gazeta",2008,1,3,1,0.20587674692797,0.0294356711856381,0.0935647866572253,0.0219205434368632,1,1,1,0,0,0,0,0,0.569963201811773,0,8,64,"Literaturnaia gazeta",2008 Q1
"894","Literaturnaia gazeta",2008,2,3,1,0.0174477642576676,0.025434794370085,0.0534398533909553,0.0358909853894147,1,0,1,0,0,0,0,0,0.638828224893498,0,8,64,"Literaturnaia gazeta",2008 Q2
"895","Literaturnaia gazeta",2008,3,1,1,0.0508773995679804,0.0003956447544625,0.0834148142239428,0.000265564507572,1,0,1,0,0,0,0,0,0.640984045459332,0,8,64,"Literaturnaia gazeta",2008 Q3
"896","Literaturnaia gazeta",2008,4,1,1,0.0015772617189213,0.0028390022926033,0.054677602071024,0.0273437891155481,1,0,1,0,0,0,0,0,0.600353236743511,0,8,64,"Literaturnaia gazeta",2008 Q4
"897","Literaturnaia gazeta",2009,1,2,1,0.0159020066494122,0.0769262900976173,0.0100762772344752,0.0663476075860672,1,0,1,0,0,0,0,0,0.599927491209863,0,9,81,"Literaturnaia gazeta",2009 Q1
"898","Literaturnaia gazeta",2009,2,4,1,0.0407740069640568,0.0071882945467224,0.0626813612198021,0.000851230124681,1,0,1,0,0,0,0,0,0.555621838291579,0,9,81,"Literaturnaia gazeta",2009 Q2
"899","Literaturnaia gazeta",2009,3,5,1,0.115777003738913,0.0149824610516589,0.003965239052377,0.0317172930681409,1,0,1,0,0,0,0,0,0.521655199370088,0,9,81,"Literaturnaia gazeta",2009 Q3
"900","Literaturnaia gazeta",2009,4,5,1,0.0823111732461257,0.0459999843824334,0.0522777682781453,0.0492634212532721,1,0,1,0,0,0,0,0,0.445392255695573,0,9,81,"Literaturnaia gazeta",2009 Q4
"901","Literaturnaia gazeta",2010,1,2,1,0.145528728447971,0.0027099509607069,0.0724043675108988,0.0002491725172149,1,0,1,0,0,0,0,0,0.377569819677756,0.25,10,100,"Literaturnaia gazeta",2010 Q1
"902","Literaturnaia gazeta",2010,2,2,1,0.200201679836027,0.0004039091800223,0.0493390069550514,0.0002711117631407,1,0,1,0,0,0,0,0,0.333034150335597,1,10,100,"Literaturnaia gazeta",2010 Q2
"903","Literaturnaia gazeta",2010,3,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0.342072659713514,1,10,100,"Literaturnaia gazeta",2010 Q3
"904","Literaturnaia gazeta",2010,4,1,1,0.100928257219493,0.0004207107849652,0.0418720261295675,0.0002823893446475,1,0,1,0,0,0,0,0,0.40807347402584,0.25,10,100,"Literaturnaia gazeta",2010 Q4
"905","Literaturnaia gazeta",2011,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0.455390388676189,0,11,121,"Literaturnaia gazeta",2011 Q1
"906","Literaturnaia gazeta",2011,2,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0.456345458850721,0,11,121,"Literaturnaia gazeta",2011 Q2
"907","Literaturnaia gazeta",2011,3,1,1,0.0043278991943225,0.0004029514893773,0.0242748018281418,0.0002704689686652,1,0,1,0,0,0,0,0,0.407920945565804,0.25,11,121,"Literaturnaia gazeta",2011 Q3
"908","Literaturnaia gazeta",2011,4,1,1,0.0074580967775546,0.000431405765994,0.0711823154051672,0.0398337543010712,1,0,1,0,0,0,0,0,0.359477785992542,0,11,121,"Literaturnaia gazeta",2011 Q4
"909","Literaturnaia gazeta",2012,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0.262914361820935,0.5,12,144,"Literaturnaia gazeta",2012 Q1
"910","Literaturnaia gazeta",2012,2,3,1,0.137645572031033,0.0004496408582781,0.0029404471206362,0.126488804380642,1,0,1,0,0,0,0,0,0.261877466542235,0.25,12,144,"Literaturnaia gazeta",2012 Q2
"911","Literaturnaia gazeta",2012,3,1,1,0.0016546916449443,0.0133133720009937,0.0031030422833283,0.0519398748874664,1,0,1,0,0,0,0,0,0.336753231092706,0.75,12,144,"Literaturnaia gazeta",2012 Q3
"912","Literaturnaia gazeta",2012,4,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0.353348120363635,0.25,12,144,"Literaturnaia gazeta",2012 Q4
"913","Literaturnaia gazeta",2013,1,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0.373818785238483,0,13,169,"Literaturnaia gazeta",2013 Q1
"914","Literaturnaia gazeta",2013,2,2,1,0.0187120412592776,0.0019598465842137,0.0144308510643896,0.0002766185352812,1,1,1,0,0,0,0,0,0.375767060548448,0,13,169,"Literaturnaia gazeta",2013 Q2
"915","Literaturnaia gazeta",2013,3,1,1,0.0030346835264936,0.0007237326935865,0.0009523750049993,0.000485783588374,1,1,1,0,0,0,0,0,0.348526051317978,0,13,169,"Literaturnaia gazeta",2013 Q3
"916","Literaturnaia gazeta",2013,4,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0.349940198120343,0,13,169,"Literaturnaia gazeta",2013 Q4
"917","Literaturnaia gazeta",2014,1,1,1,0.12443534238264,0.0003610403291531,0.0052028488280485,0.0002423373662168,1,1,1,0,0,0,0,0,0.349406923380523,0,14,196,"Literaturnaia gazeta",2014 Q1
"918","Literaturnaia gazeta",2014,2,1,1,0.727436631917953,0.000357658485882,0.0028123821830377,0.0002400674129603,1,1,1,0,0,0,0,0,0.389556355054062,0,14,196,"Literaturnaia gazeta",2014 Q2
"945","Moskovskaia pravda",2000,1,3,1,0.283954086247832,0.0241152341895941,0.0727355653070845,0.0037994910162524,0,1,1,0,0,0,0,0,1,0.25,0,0,"Moskovskaia pravda",2000 Q1
"946","Moskovskaia pravda",2000,2,4,1,0.350641646888107,0.0496882500683568,0.0083772328262058,0.0040145480488718,0,1,1,0,0,0,0,0,0.808812707151812,0.25,0,0,"Moskovskaia pravda",2000 Q2
"947","Moskovskaia pravda",2000,3,5,1,0.385055446298793,0.001732879482006,0.0178764089032484,0.0031686186921434,0,1,1,0,0,0,0,0,0.774180926210774,0.25,0,0,"Moskovskaia pravda",2000 Q3
"948","Moskovskaia pravda",2000,4,8,1,0.280909639892343,0.0004114750477128,0.0122900275755455,0.0010663277844287,0,1,1,0,0,0,0,0,0.806229319681063,0.25,0,0,"Moskovskaia pravda",2000 Q4
"949","Moskovskaia pravda",2001,1,10,1,0.276653089909814,0.0134290917944782,0.011229093541715,0.0390772433383972,0,1,1,0,0,0,0,0,0.891478374158858,0.75,1,1,"Moskovskaia pravda",2001 Q1
"950","Moskovskaia pravda",2001,2,5,1,0.190160021695192,0.0451680203686919,0.0157433320982818,0.0058333965971542,0,1,1,0,0,0,0,0,0.96745038792419,0.25,1,1,"Moskovskaia pravda",2001 Q2
"951","Moskovskaia pravda",2001,3,7,1,0.357315191591624,0.0242841340505038,0.0044241437362871,0.0041092246974586,0,1,1,0,0,0,0,0,0.846699847725394,0.25,1,1,"Moskovskaia pravda",2001 Q3
"952","Moskovskaia pravda",2001,4,4,1,0.419409507419914,0.0018208775545646,0.0060630957814283,0.0260242497533909,0,1,1,0,0,0,0,0,0.769856421644534,0.25,1,1,"Moskovskaia pravda",2001 Q4
"953","Moskovskaia pravda",2002,1,7,1,0.27818858975661,0.0089993608603437,0.0922396929690877,0.0002586419432191,0,1,1,0,0,0,0,0,0.739804592589926,0.25,2,4,"Moskovskaia pravda",2002 Q1
"954","Moskovskaia pravda",2002,2,12,1,0.434991968148097,0.0089493656969353,0.0023076279030647,0.0006907757560839,0,1,1,0,0,0,0,0,0.66188598828305,0,2,4,"Moskovskaia pravda",2002 Q2
"955","Moskovskaia pravda",2002,3,12,1,0.468393774433935,0.0080978019159374,0.0100616290314974,0.0029361682700255,0,1,1,0,0,0,0,0,0.642242840676197,0,2,4,"Moskovskaia pravda",2002 Q3
"956","Moskovskaia pravda",2002,4,7,1,0.524384972814005,0.0008157024576576,0.007389778277684,0.0002919802991528,0,1,1,0,0,0,0,0,0.643574035400923,0.5,2,4,"Moskovskaia pravda",2002 Q4
"957","Moskovskaia pravda",2003,1,11,1,0.287758420749014,0.0036359302180243,0.0031218307899508,0.0676631238929986,0,1,1,0,0,0,0,0,0.630333463140187,0,3,9,"Moskovskaia pravda",2003 Q1
"958","Moskovskaia pravda",2003,2,5,1,0.279083067754982,0.0004639623066396,0.0086346588386732,0.0003114206228929,0,1,1,0,0,0,0,0,0.610776261489993,0,3,9,"Moskovskaia pravda",2003 Q2
"959","Moskovskaia pravda",2003,3,6,1,0.382560881109384,0.0170415648035487,0.0071074903062254,0.0133991745478852,0,1,1,0,0,0,0,0,0.592493336712433,0.25,3,9,"Moskovskaia pravda",2003 Q3
"960","Moskovskaia pravda",2003,4,16,1,0.252219965474069,0.0110312013875956,0.0048264352146816,0.0075333758140914,0,1,1,0,0,0,0,0,0.559013345426328,0,3,9,"Moskovskaia pravda",2003 Q4
"961","Moskovskaia pravda",2004,1,8,1,0.367880567544489,0.0042280941888748,0.0105943431963169,0.0046570066333516,0,1,1,0,0,0,0,0,0.495309291665186,0,4,16,"Moskovskaia pravda",2004 Q1
"962","Moskovskaia pravda",2004,2,14,1,0.38318333587813,0.0122568841802604,0.0048431054983667,0.006692850833133,0,1,1,0,0,0,0,0,0.477891290568014,0.25,4,16,"Moskovskaia pravda",2004 Q2
"963","Moskovskaia pravda",2004,3,5,1,0.282404432378826,0.0094973227915034,0.0171258223299446,0.0002658064186107,0,1,1,0,0,0,0,0,0.507187933561066,0.5,4,16,"Moskovskaia pravda",2004 Q3
"964","Moskovskaia pravda",2004,4,11,1,0.239943975589995,0.0273744832038574,0.0209174836163584,0.121820121927158,0,1,1,0,0,0,0,0,0.529112007172651,0,4,16,"Moskovskaia pravda",2004 Q4
"965","Moskovskaia pravda",2005,1,15,1,0.224675769524765,0.0110258717554644,0.0164090498433324,0.032880305981962,0,1,1,0,0,0,0,0,0.577889240386982,0.5,5,25,"Moskovskaia pravda",2005 Q1
"966","Moskovskaia pravda",2005,2,7,1,0.449892991804518,0.0066018789357258,0.01117000504928,0.0017510186589789,0,1,1,0,0,0,0,0,0.600440662564324,0,5,25,"Moskovskaia pravda",2005 Q2
"967","Moskovskaia pravda",2005,3,9,1,0.22949010458251,0.0037598543676722,0.0225033436963713,0.0041654398337414,0,1,1,0,0,0,0,0,0.56397920034994,0,5,25,"Moskovskaia pravda",2005 Q3
"968","Moskovskaia pravda",2005,4,13,1,0.285540390639653,0.0061833884965381,0.0203213241547928,0.0002754063125394,0,1,1,0,0,0,0,0,0.516752295590889,0,5,25,"Moskovskaia pravda",2005 Q4
"969","Moskovskaia pravda",2006,1,15,1,0.381353070461046,0.0154965626816193,0.0021799679443575,0.0039848481128502,0,1,1,0,0,0,0,0,0.501506621236659,0.25,6,36,"Moskovskaia pravda",2006 Q1
"970","Moskovskaia pravda",2006,2,6,1,0.413994181668386,0.0075274805849403,0.013496421705895,0.0054153862547537,0,1,1,0,0,0,0,0,0.452982615546285,0,6,36,"Moskovskaia pravda",2006 Q2
"971","Moskovskaia pravda",2006,3,12,1,0.26598079665564,0.0004065152952534,0.0015935790283947,0.0087164208598551,0,1,1,0,0,0,0,0,0.452584919130148,0,6,36,"Moskovskaia pravda",2006 Q3
"972","Moskovskaia pravda",2006,4,12,1,0.199710130073072,0.0802456324786362,0.0136505351233609,0.0050582697185746,0,1,1,0,0,0,0,0,0.440804676816964,0,6,36,"Moskovskaia pravda",2006 Q4
"973","Moskovskaia pravda",2007,1,20,1,0.387386028975016,0.0321207665899693,0.0054222520436725,0.0032239668162219,0,1,1,0,0,0,0,0,0.39465240387255,0.25,7,49,"Moskovskaia pravda",2007 Q1
"974","Moskovskaia pravda",2007,2,14,1,0.149696879430849,0.0040688353951737,0.0167508440849815,0.0129184202824035,0,1,1,0,0,0,0,0,0.402187883530274,0,7,49,"Moskovskaia pravda",2007 Q2
"975","Moskovskaia pravda",2007,3,26,1,0.246851993508244,0.0145057334457306,0.0662839190665636,0.0023643143140362,0,1,1,0,0,0,0,0,0.43468678179987,0,7,49,"Moskovskaia pravda",2007 Q3
"976","Moskovskaia pravda",2007,4,12,1,0.304493824740348,0.0481538875692423,0.016400872453687,0.0054243447048066,0,1,1,0,0,0,0,0,0.519998889874213,0,7,49,"Moskovskaia pravda",2007 Q4
"977","Moskovskaia pravda",2008,1,12,1,0.217173044635274,0.0322605082169503,0.0100819441265685,0.0033229183109142,0,1,1,0,0,0,0,0,0.569963201811773,0,8,64,"Moskovskaia pravda",2008 Q1
"978","Moskovskaia pravda",2008,2,13,1,0.322538544813142,0.0122429970620032,0.0577284644373322,0.0113205469806417,0,0,1,0,0,0,0,0,0.638828224893498,0,8,64,"Moskovskaia pravda",2008 Q2
"979","Moskovskaia pravda",2008,3,8,1,0.443131049076328,0.0032917720964178,0.0081814772574944,0.0012263687167433,0,0,1,0,0,0,0,0,0.640984045459332,0,8,64,"Moskovskaia pravda",2008 Q3
"980","Moskovskaia pravda",2008,4,11,1,0.105985861915542,0.0106034826267205,0.0178693369784924,0.0017175916545966,0,0,1,0,0,0,0,0,0.600353236743511,0,8,64,"Moskovskaia pravda",2008 Q4
"981","Moskovskaia pravda",2009,1,7,1,0.287528240500251,0.0146236661421426,0.0017164984628835,0.0012852588442911,0,0,1,0,0,0,0,0,0.599927491209863,0,9,81,"Moskovskaia pravda",2009 Q1
"982","Moskovskaia pravda",2009,2,7,1,0.115170769546239,0.0656369882331091,0.0285463617024106,0.0028823843676946,0,0,1,0,0,0,0,0,0.555621838291579,0,9,81,"Moskovskaia pravda",2009 Q2
"983","Moskovskaia pravda",2009,3,11,1,0.228911125537707,0.0207019186441358,0.0906485576738305,0.0065466125724924,0,0,1,0,0,0,0,0,0.521655199370088,0,9,81,"Moskovskaia pravda",2009 Q3
"984","Moskovskaia pravda",2009,4,22,1,0.132879073264121,0.0196234869453065,0.0200622895669085,0.0458667510642954,0,0,1,0,0,0,0,0,0.445392255695573,0,9,81,"Moskovskaia pravda",2009 Q4
"985","Moskovskaia pravda",2010,1,7,1,0.398527863449999,0.006559196206581,0.0225399237683632,0.0044315992290649,0,0,1,0,0,0,0,0,0.377569819677756,0.25,10,100,"Moskovskaia pravda",2010 Q1
"986","Moskovskaia pravda",2010,2,8,1,0.150102184205025,0.0794989790333602,0.0294243110110983,0.0005828380544699,0,0,1,0,0,0,0,0,0.333034150335597,1,10,100,"Moskovskaia pravda",2010 Q2
"987","Moskovskaia pravda",2010,3,13,1,0.267128902560216,0.0101110594550846,0.100575689770267,0.0025838174933597,0,0,1,0,0,0,0,0,0.342072659713514,1,10,100,"Moskovskaia pravda",2010 Q3
"988","Moskovskaia pravda",2010,4,2,1,0.448526664404199,0.0022751764554414,0.0080418006255058,0.0002648052759469,0,0,1,0,0,0,0,0,0.40807347402584,0.25,10,100,"Moskovskaia pravda",2010 Q4
"989","Moskovskaia pravda",2011,1,8,1,0.384370735919219,0.0185502989597808,0.0066844110356214,0.0062180619315768,0,0,1,0,0,0,0,0,0.455390388676189,0,11,121,"Moskovskaia pravda",2011 Q1
"990","Moskovskaia pravda",2011,2,3,1,0.30078738485463,0.0687776919658063,0.0473830762966827,0.0014511590779875,0,0,1,0,0,0,0,0,0.456345458850721,0,11,121,"Moskovskaia pravda",2011 Q2
"991","Moskovskaia pravda",2011,3,8,1,0.136312339753204,0.007848607258893,0.046729314523418,0.0034622756847966,0,0,1,0,0,0,0,0,0.407920945565804,0.25,11,121,"Moskovskaia pravda",2011 Q3
"992","Moskovskaia pravda",2011,4,6,1,0.0724102765379939,0.0471251031194698,0.0151332651130361,0.0009090347593883,0,0,1,0,0,0,0,0,0.359477785992542,0,11,121,"Moskovskaia pravda",2011 Q4
"993","Moskovskaia pravda",2012,1,10,1,0.157194863561017,0.0395960040787032,0.0207098222936111,0.0069404160258273,0,0,1,0,0,0,0,0,0.262914361820935,0.5,12,144,"Moskovskaia pravda",2012 Q1
"994","Moskovskaia pravda",2012,2,1,1,0.104092115536332,0.0003817983815679,0.0005024164784117,0.0027560559101403,0,0,1,0,0,0,0,0,0.261877466542235,0.25,12,144,"Moskovskaia pravda",2012 Q2
"995","Moskovskaia pravda",2012,3,6,1,0.301236803978099,0.0015705068863099,0.0698781348337434,0.0003140806402371,0,0,1,0,0,0,0,0,0.336753231092706,0.75,12,144,"Moskovskaia pravda",2012 Q3
"996","Moskovskaia pravda",2012,4,4,1,0.111212122254074,0.0085126968047007,0.166303652613351,0.0030300149646791,0,0,1,0,0,0,0,0,0.353348120363635,0.25,12,144,"Moskovskaia pravda",2012 Q4
"997","Moskovskaia pravda",2013,1,6,1,0.265117005837965,0.0143485898720428,0.0015542856631327,0.0002804558134812,0,0,1,0,0,0,0,0,0.373818785238483,0,13,169,"Moskovskaia pravda",2013 Q1
"998","Moskovskaia pravda",2013,2,3,1,0.0295918230258394,0.0019321767413203,0.0054484717838932,0.0025312390353065,0,1,1,0,0,0,0,0,0.375767060548448,0,13,169,"Moskovskaia pravda",2013 Q2
"999","Moskovskaia pravda",2013,3,6,1,0.0399288713597344,0.0291998273514764,0.000841462117478,0.0122818783220282,0,1,1,0,0,0,0,0,0.348526051317978,0,13,169,"Moskovskaia pravda",2013 Q3
"1000","Moskovskaia pravda",2013,4,2,1,0.005375120032113,0.0413597209153523,0.0495329273835523,0.0002751549764071,0,1,1,0,0,0,0,0,0.349940198120343,0,13,169,"Moskovskaia pravda",2013 Q4
"1001","Moskovskaia pravda",2014,1,1,1,0.0453824334836099,0.101263666378145,0.0001639300389798,0.0000836167600937,0,1,1,0,0,0,0,0,0.349406923380523,0,14,196,"Moskovskaia pravda",2014 Q1
"1002","Moskovskaia pravda",2014,2,NA,0,0,0,0,0,0,1,1,0,0,0,0,0,0.389556355054062,0,14,196,"Moskovskaia pravda",2014 Q2
"1029","Moskovskii' komsomolets",2000,1,3,1,0.469056904083118,0.0009492316639807,0.0456661729913322,0.108721651879023,1,1,0,1,0,0,0,0,1,0.25,0,0,"Moskovskii' komsomolets",2000 Q1
"1030","Moskovskii' komsomolets",2000,2,3,1,0.0256144839586341,0.0029587402923426,0.117400174310205,0.0012255980764166,1,1,0,1,0,0,0,0,0.808812707151812,0.25,0,0,"Moskovskii' komsomolets",2000 Q2
"1031","Moskovskii' komsomolets",2000,3,2,1,0.227506876079133,0.0326457713563286,0.0390915658972517,0.0623287109228841,1,1,0,1,0,0,0,0,0.774180926210774,0.25,0,0,"Moskovskii' komsomolets",2000 Q3
"1032","Moskovskii' komsomolets",2000,4,2,1,0.112004471942782,0.360224175068652,0.0284177304038167,0.0002767611804302,1,1,0,1,0,0,0,0,0.806229319681063,0.25,0,0,"Moskovskii' komsomolets",2000 Q4
"1033","Moskovskii' komsomolets",2001,1,6,1,0.183611426742573,0.0017105095994339,0.0015847921249587,0.002129263979441,1,1,0,1,0,0,0,0,0.891478374158858,0.75,1,1,"Moskovskii' komsomolets",2001 Q1
"1034","Moskovskii' komsomolets",2001,2,3,1,0.133919196086936,0.0004116174204682,0.0326302784096697,0.0208145363576477,1,1,0,1,0,0,0,0,0.96745038792419,0.25,1,1,"Moskovskii' komsomolets",2001 Q2
"1035","Moskovskii' komsomolets",2001,3,3,1,0.0581906006264034,0.0255056006262749,0.0053299214669096,0.0002767397381831,1,1,0,1,0,0,0,0,0.846699847725394,0.25,1,1,"Moskovskii' komsomolets",2001 Q3
"1036","Moskovskii' komsomolets",2001,4,5,1,0.149162700647139,0.0137452525141271,0.0042882956622634,0.0008594916907896,1,1,0,1,0,0,0,0,0.769856421644534,0.25,1,1,"Moskovskii' komsomolets",2001 Q4
